ARPU,Internet Usage,Voice Usage,SMS Usage,Customer Segment,Gender,Location,Age,Churn
436,204,283,390,Travel,F,Chandigarh,65-70,92
152,497,316,394,Lifestyle,M,Mumbai,60-65,32
128,477,153,411,Lifestyle,M,Chennai,55-60,14
480,458,253,247,Food,M,Delhi,20-25,9
388,216,344,463,Food,F,Mumbai,50-55,33
321,104,342,419,Hacking,F,Bangalore,30-35,69
323,426,117,196,Hacking,M,Mumbai,25-30,92
271,448,291,179,Food,F,Mumbai,65-70,59
307,185,242,275,Banking,M,Jaipur,50-55,26
332,221,321,163,Banking,M,Chennai,60-65,69
366,420,237,314,Travel,F,Jodhpur,60-65,23
328,171,321,270,Banking,F,Bangalore,25-30,73
411,367,234,101,War,F,Chandigarh,60-65,87
160,174,253,106,Banking,M,Jodhpur,65-70,54
187,370,204,247,Lifestyle,M,Chandigarh,20-25,26
174,352,260,404,Banking,F,Chennai,35-40,36
407,403,259,200,Travel,F,Jaipur,45-50,74
434,102,227,250,Lifestyle,F,Mumbai,40-45,9
379,409,440,313,Banking,F,Jaipur,35-40,7
340,382,476,138,Lifestyle,M,Chandigarh,65-70,70
322,391,197,143,Hacking,F,Chennai,25-30,90
178,250,226,421,Hacking,M,Chandigarh,45-50,41
315,119,373,496,Lifestyle,F,Mysore,40-45,83
235,111,169,474,Hacking,F,Pune,50-55,28
371,428,423,128,Banking,F,Jodhpur,60-65,65
128,157,340,399,Banking,F,Jodhpur,45-50,79
220,136,408,104,War,M,Chennai,25-30,5
392,436,111,117,Hacking,M,Mumbai,20-25,75
127,258,496,344,Hacking,M,Chennai,25-30,68
337,133,181,333,Food,F,Mumbai,35-40,10
417,437,479,237,Food,M,Jodhpur,40-45,46
478,301,155,382,Banking,M,Mysore,45-50,41
172,454,205,362,Hacking,F,Bangalore,30-35,74
283,296,287,136,Banking,F,Chennai,65-70,77
377,401,409,340,Food,F,Jodhpur,35-40,2
232,430,227,332,Travel,M,Pune,55-60,28
375,233,310,224,Banking,F,Mysore,55-60,11
220,202,364,274,Banking,M,Mysore,45-50,11
430,144,226,156,Food,F,Mysore,30-35,92
489,143,357,245,Banking,M,Chennai,60-65,85
456,318,474,115,Hacking,M,Jodhpur,60-65,84
383,281,159,129,Hacking,M,Bangalore,55-60,14
126,350,178,427,Hacking,M,Bangalore,20-25,68
187,444,418,215,Hacking,M,Chennai,50-55,12
196,344,277,461,Banking,M,Chandigarh,30-35,34
376,143,191,261,Hacking,M,Jaipur,65-70,38
312,449,106,116,Hacking,M,Mumbai,35-40,42
113,402,420,101,Travel,F,Chandigarh,55-60,91
250,442,221,351,Hacking,F,Mysore,55-60,44
243,452,385,213,Hacking,M,Chennai,35-40,68
483,371,452,417,Hacking,F,Chandigarh,60-65,74
180,331,277,341,Hacking,F,Mumbai,40-45,67
274,402,123,417,Banking,F,Pune,55-60,46
358,232,117,131,Banking,F,Mysore,35-40,56
189,253,372,498,Food,F,Chandigarh,35-40,23
208,287,290,195,Travel,F,Chennai,65-70,53
480,392,426,214,Banking,F,Delhi,35-40,42
334,273,110,121,Banking,M,Jaipur,55-60,83
458,417,183,372,War,M,Mysore,50-55,50
243,129,370,299,Hacking,M,Chennai,40-45,5
147,177,477,482,Hacking,F,Mysore,25-30,24
493,480,200,472,Travel,F,Mumbai,20-25,36
433,271,493,458,Food,F,Jodhpur,50-55,6
469,368,342,491,Lifestyle,F,Pune,30-35,57
285,218,311,159,Banking,M,Chandigarh,25-30,0
173,235,374,173,War,M,Jaipur,30-35,81
285,176,373,237,Banking,M,Jaipur,55-60,39
381,371,221,483,Travel,M,Mumbai,25-30,76
328,374,486,322,Hacking,M,Mysore,55-60,2
248,281,480,487,Hacking,F,Chandigarh,20-25,82
316,224,372,116,Travel,F,Mysore,50-55,31
262,373,214,422,Hacking,M,Jaipur,55-60,64
474,117,165,191,Food,M,Jodhpur,60-65,48
240,114,210,337,Lifestyle,M,Chandigarh,45-50,19
434,342,387,463,Banking,M,Jaipur,25-30,11
164,160,343,122,Travel,F,Bangalore,40-45,52
426,364,273,233,Hacking,F,Chandigarh,45-50,60
141,335,190,446,Hacking,F,Delhi,50-55,65
176,107,495,485,Travel,F,Delhi,55-60,49
311,393,121,310,Hacking,M,Delhi,60-65,79
275,301,445,262,War,M,Jaipur,65-70,91
111,389,242,492,Lifestyle,M,Delhi,35-40,39
417,424,184,307,Lifestyle,M,Bangalore,35-40,69
484,429,378,360,Hacking,F,Pune,20-25,90
383,425,121,399,War,F,Jaipur,35-40,49
485,376,322,322,Hacking,F,Chandigarh,50-55,62
100,380,474,292,Food,M,Mysore,55-60,67
169,143,436,395,War,M,Pune,60-65,72
160,136,241,395,Food,F,Jodhpur,50-55,63
275,488,181,354,Banking,F,Delhi,40-45,84
408,356,252,318,Travel,M,Jaipur,60-65,98
242,111,319,303,Lifestyle,F,Chandigarh,45-50,0
370,178,443,211,Hacking,F,Mysore,45-50,68
431,157,194,308,Food,M,Mumbai,55-60,59
387,139,177,356,Travel,M,Delhi,35-40,52
441,172,255,109,Travel,M,Bangalore,65-70,51
449,158,198,499,Food,M,Mumbai,40-45,38
213,343,412,146,Hacking,F,Chandigarh,30-35,45
215,396,271,200,Lifestyle,M,Mysore,40-45,99
119,126,471,290,Banking,F,Bangalore,50-55,42
404,257,133,233,War,F,Jaipur,35-40,62
264,346,445,228,Hacking,F,Chennai,35-40,9
356,133,349,280,War,F,Chandigarh,55-60,57
103,333,115,361,Food,F,Pune,45-50,0
220,268,437,448,Hacking,F,Bangalore,45-50,6
235,360,492,341,Banking,F,Mysore,45-50,32
356,185,173,162,Travel,M,Jodhpur,60-65,47
393,466,291,157,Travel,F,Chennai,45-50,93
297,281,362,447,Lifestyle,F,Jodhpur,40-45,71
456,447,323,240,Banking,F,Delhi,55-60,23
356,434,135,126,Travel,F,Jaipur,60-65,44
435,449,484,128,War,F,Mysore,60-65,34
272,214,140,276,Hacking,F,Chennai,35-40,7
430,482,416,228,Banking,F,Chennai,55-60,94
436,170,460,262,Travel,F,Mumbai,50-55,81
164,430,343,155,Banking,F,Delhi,40-45,60
317,438,106,404,Hacking,F,Mysore,30-35,53
289,445,438,455,War,M,Delhi,55-60,76
382,375,160,446,War,M,Jaipur,60-65,70
170,136,292,225,War,M,Mumbai,50-55,81
495,300,344,166,Travel,F,Delhi,40-45,55
409,499,147,409,War,M,Delhi,35-40,5
423,492,386,311,War,M,Delhi,25-30,6
197,267,496,415,Banking,F,Jaipur,25-30,97
124,245,359,377,Banking,F,Pune,20-25,46
224,194,408,326,Travel,M,Jaipur,65-70,65
253,466,319,242,Travel,M,Delhi,30-35,97
385,197,261,158,Lifestyle,M,Mysore,50-55,91
291,313,468,451,War,F,Jodhpur,30-35,97
393,256,449,243,Travel,M,Pune,50-55,19
478,125,123,287,Hacking,F,Pune,50-55,49
452,480,377,496,Lifestyle,M,Jodhpur,50-55,97
189,203,342,241,Travel,M,Mumbai,35-40,20
175,447,122,460,Banking,M,Pune,30-35,35
116,497,247,238,Lifestyle,M,Jaipur,55-60,44
210,480,203,428,War,M,Delhi,40-45,5
315,216,281,443,Travel,F,Mumbai,40-45,50
496,344,280,177,Food,F,Jodhpur,45-50,42
334,127,138,397,Banking,F,Bangalore,25-30,58
219,311,378,333,Travel,M,Chennai,50-55,29
271,160,194,289,Travel,M,Chandigarh,30-35,17
201,117,110,455,Lifestyle,F,Chennai,60-65,15
178,308,116,462,Banking,M,Jaipur,65-70,46
283,499,345,368,Hacking,F,Mysore,55-60,44
454,291,106,140,Banking,M,Chandigarh,60-65,49
260,105,382,381,War,F,Delhi,20-25,48
251,485,348,281,Lifestyle,F,Mysore,35-40,71
258,150,498,349,Lifestyle,F,Pune,55-60,28
308,138,239,194,Hacking,F,Bangalore,30-35,84
389,222,291,238,Travel,F,Jodhpur,25-30,37
233,108,200,252,Hacking,F,Chennai,60-65,29
472,217,263,492,Food,F,Chandigarh,40-45,95
125,212,304,189,Hacking,F,Jodhpur,55-60,46
409,387,198,347,War,M,Mysore,40-45,15
120,492,265,236,Food,M,Jaipur,25-30,68
488,112,347,397,War,M,Jodhpur,55-60,34
496,355,375,458,Travel,F,Mysore,60-65,5
293,226,326,460,Travel,F,Bangalore,50-55,3
207,406,332,158,Food,M,Pune,45-50,66
271,115,143,323,Travel,F,Jaipur,30-35,14
227,394,241,348,Hacking,F,Mysore,45-50,5
368,350,353,457,Travel,M,Chandigarh,55-60,5
197,417,234,209,Lifestyle,F,Bangalore,55-60,6
267,180,285,408,Hacking,M,Jaipur,50-55,7
286,202,148,300,Banking,M,Delhi,20-25,3
489,174,352,480,Food,M,Jodhpur,20-25,98
448,499,300,399,Travel,F,Mumbai,30-35,86
219,370,491,253,Lifestyle,M,Mumbai,30-35,66
219,320,130,172,War,M,Delhi,35-40,10
128,335,322,475,Food,M,Delhi,50-55,41
144,474,376,211,Travel,M,Chandigarh,45-50,54
483,257,322,323,Lifestyle,F,Delhi,55-60,2
480,296,107,389,Travel,F,Mysore,45-50,91
349,452,211,184,Lifestyle,M,Jodhpur,40-45,55
290,456,278,125,Lifestyle,M,Jodhpur,35-40,83
107,162,384,218,Lifestyle,M,Pune,65-70,9
288,436,319,426,Hacking,F,Delhi,30-35,42
196,481,465,333,Lifestyle,M,Chandigarh,65-70,8
145,455,103,151,Hacking,F,Bangalore,60-65,56
437,459,472,138,War,F,Pune,55-60,81
115,338,114,159,Hacking,M,Delhi,45-50,66
219,190,446,349,Lifestyle,M,Pune,20-25,85
405,492,221,499,Hacking,M,Pune,50-55,88
437,262,366,170,Food,M,Delhi,50-55,36
266,376,139,218,Food,F,Jaipur,35-40,95
264,317,387,478,Food,M,Chandigarh,20-25,25
322,477,474,115,Travel,M,Pune,20-25,31
225,470,116,245,War,M,Mysore,20-25,89
488,260,287,220,Banking,M,Chandigarh,50-55,85
205,286,429,170,Lifestyle,M,Delhi,35-40,43
265,156,288,277,Travel,F,Pune,35-40,70
383,432,274,326,Travel,M,Pune,20-25,27
122,435,264,445,Hacking,F,Chennai,35-40,80
144,364,226,107,Food,M,Mysore,35-40,4
288,251,451,492,Food,F,Pune,65-70,8
185,473,448,451,Travel,F,Jaipur,25-30,85
479,318,488,410,Hacking,M,Bangalore,20-25,48
315,140,255,493,Banking,F,Delhi,35-40,92
275,162,273,328,Food,M,Chennai,55-60,90
496,264,111,167,Travel,F,Pune,30-35,85
177,490,469,441,Food,F,Jaipur,30-35,3
106,410,315,268,Food,M,Mysore,65-70,41
412,220,348,293,Hacking,M,Chandigarh,35-40,70
368,275,488,499,Travel,F,Bangalore,40-45,18
350,424,295,218,Hacking,M,Mumbai,20-25,34
452,126,140,325,Food,F,Mysore,40-45,3
401,437,318,499,Lifestyle,F,Bangalore,55-60,88
446,200,407,349,Hacking,M,Pune,35-40,20
488,345,357,395,War,M,Chennai,55-60,82
229,226,290,146,Travel,M,Mysore,30-35,55
264,471,144,109,War,M,Mysore,55-60,46
379,380,404,207,Lifestyle,F,Bangalore,20-25,51
389,343,241,347,War,M,Jaipur,25-30,59
390,327,356,383,Banking,M,Delhi,25-30,26
495,159,297,305,Hacking,M,Jaipur,35-40,88
383,256,337,439,Lifestyle,F,Chandigarh,55-60,72
395,155,400,348,Lifestyle,M,Bangalore,35-40,75
251,222,276,339,Hacking,M,Delhi,35-40,70
491,412,207,201,War,M,Chennai,65-70,72
394,430,159,305,Hacking,F,Pune,65-70,12
392,283,376,216,Travel,F,Jodhpur,20-25,29
384,478,460,327,War,M,Jaipur,65-70,89
290,169,307,362,Lifestyle,F,Chennai,50-55,25
381,196,341,134,Banking,F,Jaipur,25-30,36
403,477,319,279,Food,F,Jaipur,35-40,46
442,483,103,258,Lifestyle,M,Jaipur,35-40,16
428,308,201,253,Food,M,Delhi,20-25,59
330,480,495,159,Banking,M,Chennai,45-50,7
130,376,410,223,Lifestyle,M,Chennai,50-55,63
373,126,130,427,Banking,F,Jaipur,40-45,8
354,234,458,389,War,F,Mumbai,50-55,14
321,214,205,330,Travel,M,Delhi,65-70,73
175,169,208,164,Food,F,Pune,50-55,48
306,243,375,143,Hacking,M,Chandigarh,55-60,27
422,405,247,435,Food,F,Chennai,45-50,51
405,416,443,413,Food,F,Pune,20-25,22
103,334,240,109,Food,M,Chennai,35-40,36
243,427,260,318,Banking,M,Chandigarh,20-25,31
284,247,197,417,Food,F,Jodhpur,25-30,74
134,133,348,228,Travel,F,Pune,30-35,91
132,232,195,160,War,M,Mumbai,25-30,81
368,126,383,330,Hacking,M,Chennai,40-45,51
447,301,313,288,Hacking,F,Jodhpur,25-30,81
123,351,118,485,War,F,Mysore,20-25,43
354,479,201,195,Travel,F,Chennai,65-70,39
427,343,312,397,Banking,F,Delhi,35-40,51
342,480,476,182,Hacking,M,Mumbai,20-25,19
282,321,223,157,Hacking,M,Mumbai,60-65,68
133,290,104,310,Hacking,F,Jaipur,50-55,69
215,167,351,301,War,M,Jaipur,25-30,9
145,330,458,202,Hacking,M,Mysore,40-45,45
113,355,167,223,War,F,Mysore,55-60,62
218,313,268,218,Travel,M,Pune,40-45,12
237,232,337,113,War,F,Jodhpur,25-30,68
418,369,345,137,Food,M,Delhi,40-45,94
368,141,347,420,Food,F,Mumbai,65-70,38
415,429,160,431,Travel,F,Chennai,65-70,51
208,267,352,371,Hacking,F,Pune,25-30,66
362,283,227,471,Hacking,F,Delhi,30-35,46
412,261,261,270,Travel,F,Bangalore,65-70,26
497,343,287,166,Lifestyle,F,Jaipur,25-30,17
239,310,378,286,War,M,Bangalore,65-70,14
426,487,288,402,War,F,Chennai,50-55,88
307,457,115,345,Banking,F,Bangalore,20-25,43
275,303,174,394,Food,F,Mysore,55-60,66
250,108,410,317,Food,F,Jodhpur,65-70,28
328,366,170,180,Food,F,Delhi,55-60,90
153,347,321,413,War,F,Jaipur,25-30,74
279,335,326,245,Food,F,Chennai,45-50,40
203,228,345,423,War,M,Mysore,45-50,93
162,343,414,382,Travel,M,Mumbai,50-55,0
282,179,227,116,Banking,F,Delhi,30-35,16
363,250,257,389,Lifestyle,M,Bangalore,65-70,55
301,209,269,418,Banking,F,Jodhpur,55-60,22
409,119,195,379,War,F,Jodhpur,30-35,15
433,150,415,141,War,M,Chandigarh,40-45,88
190,313,254,447,War,M,Jodhpur,60-65,64
325,418,489,428,Travel,M,Pune,30-35,36
469,317,126,135,Food,M,Mysore,45-50,95
302,393,288,486,Banking,F,Jodhpur,65-70,25
165,272,452,394,Food,F,Jodhpur,40-45,10
260,164,273,246,War,F,Pune,45-50,20
358,241,415,293,Travel,F,Chennai,50-55,18
389,135,317,334,Food,M,Jaipur,25-30,87
383,233,189,398,Travel,M,Mysore,45-50,51
484,288,342,104,Food,F,Bangalore,55-60,80
356,245,291,405,Banking,F,Bangalore,65-70,73
154,294,185,375,Food,F,Mumbai,55-60,97
240,482,395,191,War,F,Bangalore,30-35,12
464,151,185,162,Food,M,Delhi,50-55,18
297,455,330,498,Lifestyle,F,Delhi,35-40,74
324,354,298,439,War,M,Bangalore,30-35,59
202,212,122,129,War,F,Jodhpur,35-40,68
144,361,444,102,Hacking,M,Mysore,20-25,1
308,371,236,400,Travel,F,Chandigarh,35-40,57
169,262,168,326,Lifestyle,F,Chandigarh,50-55,44
290,204,172,407,War,F,Chandigarh,65-70,84
301,124,274,332,Travel,F,Mumbai,50-55,95
148,495,489,175,War,F,Chennai,25-30,47
153,166,184,186,War,F,Jaipur,20-25,66
266,439,374,440,Travel,M,Mumbai,25-30,37
417,192,385,431,Hacking,M,Jaipur,60-65,57
471,472,332,437,Banking,M,Delhi,50-55,53
108,121,357,487,Food,F,Jaipur,60-65,68
309,233,244,301,Travel,F,Bangalore,20-25,10
457,367,254,119,Lifestyle,M,Chandigarh,20-25,23
269,429,205,165,War,F,Mumbai,55-60,31
115,278,113,457,Hacking,M,Pune,65-70,0
256,169,487,172,War,M,Chennai,45-50,50
258,109,415,130,Food,F,Delhi,30-35,23
182,456,230,287,Travel,F,Mumbai,20-25,26
135,263,108,214,War,M,Chennai,40-45,3
396,208,283,180,Lifestyle,F,Pune,35-40,49
447,106,398,450,Lifestyle,F,Chennai,40-45,49
386,484,377,291,Hacking,F,Chandigarh,30-35,27
325,385,345,213,Travel,F,Jaipur,50-55,92
432,196,101,441,War,F,Bangalore,50-55,20
354,135,212,108,Banking,M,Jaipur,50-55,31
396,333,287,351,Hacking,F,Jaipur,60-65,13
418,355,223,231,Hacking,F,Bangalore,65-70,93
278,374,236,493,Hacking,F,Mumbai,50-55,25
152,253,111,452,Hacking,F,Chennai,60-65,66
129,425,480,354,Food,F,Pune,45-50,46
428,446,174,372,Food,M,Mumbai,65-70,43
358,329,192,312,Lifestyle,M,Pune,65-70,59
376,382,135,109,Travel,M,Mysore,65-70,91
232,114,420,139,Food,F,Delhi,50-55,89
175,147,248,315,Food,F,Pune,20-25,81
315,215,240,394,Hacking,F,Pune,20-25,92
225,288,411,483,War,F,Mysore,60-65,38
168,129,185,334,Banking,M,Chennai,30-35,37
373,315,116,117,Travel,M,Chennai,40-45,85
331,495,289,425,Banking,F,Bangalore,25-30,86
486,392,152,331,Food,F,Jaipur,65-70,53
436,152,122,339,Banking,F,Bangalore,20-25,63
118,295,157,220,Food,M,Mumbai,20-25,85
136,374,325,476,War,M,Chennai,65-70,1
137,185,454,283,War,F,Chennai,50-55,81
133,133,142,356,Lifestyle,M,Mumbai,30-35,9
392,225,393,355,Food,F,Chandigarh,45-50,79
229,413,353,368,War,M,Mysore,60-65,65
448,378,334,116,Hacking,M,Bangalore,25-30,94
230,109,144,286,War,M,Jaipur,50-55,75
215,365,265,365,Food,F,Jodhpur,65-70,21
288,428,266,414,Travel,M,Jaipur,60-65,85
316,274,230,490,Lifestyle,M,Jaipur,35-40,61
326,405,137,109,Hacking,F,Bangalore,35-40,60
168,459,298,299,Banking,M,Chennai,50-55,60
194,327,173,113,Hacking,F,Jaipur,55-60,94
394,119,181,192,Food,F,Mysore,35-40,19
351,274,205,113,Banking,F,Pune,65-70,36
305,247,338,364,War,M,Pune,50-55,68
382,129,246,293,Food,M,Mysore,30-35,21
373,149,411,185,Hacking,M,Delhi,35-40,77
277,340,424,258,Banking,F,Pune,50-55,60
195,142,365,278,Food,M,Mumbai,40-45,91
244,495,469,477,Lifestyle,M,Chennai,20-25,23
258,223,385,336,Hacking,F,Chandigarh,65-70,32
359,270,402,441,Banking,F,Jodhpur,30-35,86
270,386,299,219,Hacking,M,Jodhpur,35-40,5
153,120,112,267,Travel,M,Pune,35-40,84
244,112,287,314,Banking,M,Chennai,25-30,96
437,179,474,173,Banking,F,Jodhpur,35-40,23
207,409,136,272,Travel,M,Bangalore,35-40,83
409,444,489,438,Travel,M,Jaipur,65-70,62
209,348,424,263,Food,F,Chandigarh,50-55,15
316,291,130,162,Food,M,Jaipur,35-40,90
437,170,229,224,Travel,M,Jaipur,30-35,3
251,189,257,182,Banking,M,Pune,45-50,4
419,277,292,370,Banking,M,Jaipur,55-60,78
151,206,219,385,War,F,Jodhpur,65-70,53
372,198,443,425,Food,F,Chandigarh,45-50,78
154,419,229,307,Food,F,Mysore,60-65,67
497,493,460,128,Travel,F,Mysore,20-25,41
326,160,116,130,Banking,F,Mumbai,25-30,63
260,365,344,216,Lifestyle,F,Mysore,40-45,35
363,202,237,273,Food,M,Jaipur,55-60,46
226,220,203,455,Hacking,M,Mumbai,20-25,73
191,302,458,398,Banking,M,Delhi,55-60,4
180,423,320,301,Food,F,Mysore,50-55,39
171,103,296,101,Travel,F,Pune,25-30,70
300,390,355,372,Food,F,Jodhpur,25-30,35
273,464,290,125,Food,F,Mysore,60-65,83
409,149,385,134,Food,M,Bangalore,55-60,94
346,167,316,216,Travel,F,Bangalore,20-25,46
277,488,423,315,War,M,Chennai,25-30,28
463,140,417,427,Food,M,Chennai,40-45,78
107,124,296,443,Food,M,Mumbai,55-60,91
144,169,265,388,Banking,F,Bangalore,45-50,95
162,389,230,131,Lifestyle,F,Jaipur,50-55,83
341,186,364,209,Banking,F,Pune,60-65,4
375,137,215,103,Lifestyle,F,Bangalore,55-60,79
293,110,497,216,Lifestyle,M,Jodhpur,60-65,23
116,499,417,486,Banking,F,Delhi,35-40,53
352,240,215,352,Banking,M,Delhi,20-25,66
161,252,325,302,War,M,Jodhpur,20-25,36
157,448,299,223,Food,M,Mysore,35-40,25
292,457,176,201,Banking,F,Chennai,65-70,23
368,260,349,166,Travel,M,Chennai,55-60,19
476,199,241,493,Travel,F,Bangalore,35-40,97
162,280,282,255,War,F,Delhi,30-35,61
415,358,350,469,Banking,F,Jaipur,20-25,76
407,137,405,113,Travel,M,Mysore,50-55,81
415,120,291,423,Hacking,F,Chandigarh,30-35,79
177,370,307,294,Banking,F,Jodhpur,25-30,33
380,104,306,277,War,M,Jodhpur,30-35,4
309,149,321,387,Banking,F,Delhi,50-55,69
386,279,251,230,Banking,M,Mysore,60-65,28
285,315,169,152,Food,F,Chandigarh,50-55,43
161,333,482,137,War,F,Bangalore,20-25,40
288,108,399,233,War,F,Mysore,60-65,83
244,192,375,323,War,M,Mumbai,20-25,20
360,160,196,330,War,F,Delhi,45-50,16
236,247,382,225,Food,M,Jodhpur,20-25,45
287,209,117,146,Food,F,Delhi,60-65,20
492,224,260,449,Travel,F,Mysore,25-30,35
251,285,437,325,Hacking,M,Bangalore,25-30,16
394,386,340,379,Lifestyle,M,Bangalore,60-65,76
371,186,113,424,Banking,M,Mumbai,45-50,7
295,459,465,331,Lifestyle,F,Pune,40-45,9
417,164,381,289,Food,F,Chandigarh,65-70,40
100,330,201,353,Lifestyle,F,Mysore,45-50,49
175,262,168,490,Banking,F,Mysore,65-70,13
446,341,391,275,Lifestyle,M,Jodhpur,30-35,6
187,234,165,249,Banking,M,Jodhpur,45-50,51
158,219,155,177,Hacking,M,Pune,60-65,15
206,188,203,112,Food,F,Delhi,55-60,4
135,435,276,451,Food,F,Delhi,40-45,96
177,464,190,449,Lifestyle,M,Chandigarh,60-65,21
338,294,267,128,Banking,M,Mumbai,20-25,18
278,275,132,110,Lifestyle,M,Jodhpur,50-55,41
415,253,268,443,Travel,M,Chandigarh,65-70,99
113,182,494,203,Travel,F,Mysore,35-40,48
186,346,371,470,Banking,F,Chennai,55-60,87
498,286,446,470,Travel,F,Mysore,45-50,78
296,181,306,164,Food,F,Bangalore,65-70,30
407,215,416,470,Lifestyle,M,Pune,25-30,72
306,472,422,247,Banking,M,Jaipur,55-60,66
195,369,453,472,Banking,F,Mysore,65-70,18
318,368,177,357,War,F,Chandigarh,60-65,42
158,174,425,367,Hacking,F,Jodhpur,50-55,4
402,214,438,493,Lifestyle,F,Mumbai,25-30,48
398,399,261,402,Banking,F,Bangalore,30-35,28
227,304,470,457,Banking,F,Jaipur,25-30,56
102,301,242,495,Hacking,F,Chandigarh,55-60,80
244,311,159,466,Food,F,Delhi,45-50,15
442,197,458,164,Hacking,F,Bangalore,35-40,67
170,457,476,327,Travel,M,Chandigarh,50-55,25
139,377,114,492,War,F,Bangalore,40-45,23
219,268,397,364,Banking,F,Bangalore,25-30,35
289,286,275,456,Food,F,Bangalore,55-60,14
405,108,146,373,Banking,F,Chandigarh,55-60,70
321,362,476,494,Travel,F,Jaipur,35-40,9
291,492,226,452,Banking,M,Mumbai,40-45,84
107,433,240,309,Food,F,Chennai,40-45,66
286,398,272,241,Banking,M,Pune,55-60,18
451,401,207,387,Lifestyle,M,Mumbai,55-60,65
429,471,497,439,Hacking,F,Chandigarh,25-30,58
420,197,328,179,War,F,Delhi,40-45,26
395,467,380,346,Hacking,F,Jodhpur,55-60,41
234,268,108,230,Lifestyle,F,Jaipur,20-25,77
211,128,407,330,Food,F,Mysore,65-70,64
347,266,293,225,War,F,Mysore,20-25,42
100,446,293,344,Travel,F,Bangalore,20-25,48
393,470,288,119,Travel,M,Chennai,25-30,21
331,207,238,165,Lifestyle,M,Chandigarh,40-45,73
213,405,348,168,Lifestyle,M,Chennai,60-65,24
131,220,368,205,Banking,M,Jaipur,50-55,90
181,136,111,339,Hacking,M,Mysore,65-70,25
365,356,106,255,War,M,Bangalore,30-35,77
300,132,378,311,Banking,F,Mysore,20-25,38
238,445,354,443,Travel,M,Jodhpur,20-25,19
142,358,214,416,Food,M,Pune,30-35,97
256,127,190,368,Travel,M,Jaipur,65-70,72
169,424,410,278,Food,M,Jaipur,40-45,52
458,345,281,356,Banking,M,Bangalore,65-70,42
465,205,174,348,Lifestyle,M,Jaipur,35-40,42
188,463,101,136,Lifestyle,F,Chennai,55-60,9
473,254,456,264,War,F,Bangalore,35-40,77
252,346,371,212,Food,M,Jaipur,45-50,65
314,223,433,184,War,M,Jaipur,30-35,99
397,215,279,263,Travel,F,Mysore,20-25,83
177,418,171,165,Travel,F,Delhi,55-60,88
443,371,402,367,Lifestyle,M,Delhi,50-55,31
418,370,388,195,Travel,F,Mysore,50-55,6
275,216,177,333,War,F,Jaipur,55-60,87
396,445,137,114,Food,F,Jaipur,20-25,99
440,368,338,475,Food,F,Mumbai,65-70,68
429,210,372,347,Hacking,M,Chennai,25-30,1
208,359,313,128,Hacking,M,Jaipur,30-35,80
138,283,399,435,Lifestyle,F,Chandigarh,60-65,63
326,403,484,188,Travel,M,Pune,45-50,70
209,342,199,338,Travel,M,Pune,35-40,8
157,154,320,292,War,F,Mysore,55-60,89
360,387,369,425,Hacking,M,Pune,25-30,24
280,408,351,360,Banking,F,Bangalore,65-70,60
435,373,277,203,Travel,F,Jodhpur,45-50,63
424,297,406,447,Lifestyle,M,Bangalore,35-40,85
140,380,229,383,Food,F,Delhi,60-65,76
363,440,336,396,Hacking,M,Delhi,20-25,18
212,196,158,160,Lifestyle,F,Mumbai,25-30,3
342,398,141,471,Hacking,F,Chandigarh,35-40,61
232,396,419,260,Lifestyle,M,Bangalore,65-70,13
267,222,281,234,Travel,M,Delhi,65-70,2
304,285,222,328,Hacking,M,Jaipur,35-40,32
196,209,441,280,Lifestyle,F,Jaipur,35-40,17
328,133,188,160,Travel,M,Chennai,65-70,47
140,275,191,191,War,F,Pune,20-25,58
244,115,274,415,Hacking,M,Mysore,25-30,83
426,448,221,326,Hacking,F,Chandigarh,40-45,32
123,419,320,228,War,F,Delhi,40-45,72
484,199,112,410,Travel,M,Jaipur,50-55,48
123,482,178,436,War,F,Mysore,50-55,86
130,463,339,388,War,F,Bangalore,55-60,25
128,499,184,417,Food,F,Bangalore,40-45,25
248,446,315,452,Hacking,F,Pune,45-50,8
160,283,128,400,Lifestyle,M,Delhi,30-35,93
122,201,384,157,Banking,M,Bangalore,20-25,98
